2017 SAT and PSAT10 District and School Results  - EMBARGOED UNTIL 10:00 A.M. ON AUGUST 17TH ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Means are calculated using only valid scores in the denominator.,,,,,,,,,,,,,,,,
* Values suppressed to protect student privacy.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Test,District Number,District Name,School Number,School Name,Total Students,Valid Scores,Evidence Based Reading and Writing Mean Score,Math Mean Score,Overall Mean Score,Participation Percent,2016 Valid Scores,2016 Evidence Based Reading and Writing Mean Score,2016 Math Mean Score,2016 Overall Mean Score,2016 Participation Percent,Mean Overall Score Change
SAT   ,1870,PLATEAU RE-5,6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1980,DE BEQUE 49JT,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1980,DE BEQUE 49JT,2126,DE BEQUE UNDIVIDED HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1990,PLATEAU VALLEY 50,0000,DISTRICT RESULTS,    63,62,461.8,436.8, 898.5, 98.4,NA,NA,NA,NA,NA,NA
SAT   ,1990,PLATEAU VALLEY 50,3582,GRAND MESA HIGH SCHOOL,    40,39,443.8,422.8, 866.7, 97.5,NA,NA,NA,NA,NA,NA
SAT   ,1990,PLATEAU VALLEY 50,7032,PLATEAU VALLEY HIGH SCHOOL,    23,23,492.2,460.4, 952.6,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,0000,DISTRICT RESULTS,  1541,1362,500.8,484.4, 985.2, 88.4,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,1450,CENTRAL HIGH SCHOOL,   339,317,480.5,472.6, 953.1, 93.5,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,3570,GRAND JUNCTION HIGH SCHOOL,   390,369,508.4,495.6,1004.0, 94.6,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,3604,GRAND RIVER ACADEMY,    46,23,494.3,444.8, 939.1, 50.0,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY COMMUNITY SCHOOL,    26,26,553.8,491.5,1045.4,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,6070,FRUITA MONUMENT HIGH SCHOOL,   398,356,517.3,494.7,1012.0, 89.4,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,   225,214,506.3,495.5,1001.7, 95.1,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,7236,R-5 HIGH SCHOOL,   112,52,418.1,385.8, 803.8, 46.4,NA,NA,NA,NA,NA,NA
SAT   ,2000,MESA COUNTY VALLEY 51,9807,GRAND MESA YOUTH SERVICES CENTER,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2010,CREEDE SCHOOL DISTRICT,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2010,CREEDE SCHOOL DISTRICT,1966,CREEDE SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2020,MOFFAT COUNTY RE:NO 1,0000,DISTRICT RESULTS,   142,132,475.5,455.0, 930.5, 93.0,NA,NA,NA,NA,NA,NA
SAT   ,2020,MOFFAT COUNTY RE:NO 1,5962,MOFFAT COUNTY HIGH SCHOOL,   142,132,475.5,455.0, 930.5, 93.0,NA,NA,NA,NA,NA,NA
SAT   ,2035,MONTEZUMA-CORTEZ RE-1,0000,DISTRICT RESULTS,   175,161,482.7,462.6, 945.3, 92.0,NA,NA,NA,NA,NA,NA
SAT   ,2035,MONTEZUMA-CORTEZ RE-1,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,   153,147,490.5,470.0, 960.5, 96.1,NA,NA,NA,NA,NA,NA
SAT   ,2035,MONTEZUMA-CORTEZ RE-1,8133,SOUTHWEST OPEN CHARTER SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2055,DOLORES RE-4A,0000,DISTRICT RESULTS,    44,42,510.0,486.7, 996.7, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,2055,DOLORES RE-4A,2208,DOLORES HIGH SCHOOL,    44,42,510.0,486.7, 996.7, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,2070,MANCOS RE-6,0000,DISTRICT RESULTS,    29,25,520.8,488.0,1008.8, 86.2,NA,NA,NA,NA,NA,NA
SAT   ,2070,MANCOS RE-6,5452,MANCOS HIGH SCHOOL,    29,25,520.8,488.0,1008.8, 86.2,NA,NA,NA,NA,NA,NA
SAT   ,2180,MONTROSE COUNTY RE-1J,0000,DISTRICT RESULTS,   483,447,491.1,478.2, 969.3, 92.5,NA,NA,NA,NA,NA,NA
SAT   ,2180,MONTROSE COUNTY RE-1J,6058,MONTROSE HIGH SCHOOL,   323,311,505.7,495.6,1001.3, 96.3,NA,NA,NA,NA,NA,NA
SAT   ,2180,MONTROSE COUNTY RE-1J,6262,PEAK VIRTUAL ACADEMY,    23,19,496.8,480.5, 977.4, 82.6,NA,NA,NA,NA,NA,NA
SAT   ,2180,MONTROSE COUNTY RE-1J,6494,OLATHE HIGH SCHOOL,    72,71,455.6,450.1, 905.8, 98.6,NA,NA,NA,NA,NA,NA
SAT   ,2180,MONTROSE COUNTY RE-1J,6807,PASSAGE CHARTER SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2180,MONTROSE COUNTY RE-1J,9149,VISTA CHARTER SCHOOL,    56,44,446.6,402.3, 848.9, 78.6,NA,NA,NA,NA,NA,NA
SAT   ,2190,WEST END RE-2,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2190,WEST END RE-2,6436,NUCLA HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2190,WEST END RE-2,6718,PARADOX VALLEY CHARTER SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2395,BRUSH RE-2(J),0000,DISTRICT RESULTS,   118,112,476.8,463.8, 940.6, 94.9,NA,NA,NA,NA,NA,NA
SAT   ,2395,BRUSH RE-2(J),1096,BRUSH HIGH SCHOOL,   118,112,476.8,463.8, 940.6, 94.9,NA,NA,NA,NA,NA,NA
SAT   ,2405,FORT MORGAN RE-3,0000,DISTRICT RESULTS,   206,202,458.1,447.7, 905.8, 98.1,NA,NA,NA,NA,NA,NA
SAT   ,2405,FORT MORGAN RE-3,3078,FORT MORGAN HIGH SCHOOL,   194,190,462.6,450.8, 913.4, 97.9,NA,NA,NA,NA,NA,NA
SAT   ,2405,FORT MORGAN RE-3,5180,LINCOLN HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2505,WELDON VALLEY RE-20(J),0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2505,WELDON VALLEY RE-20(J),9360,WELDON VALLEY JR/SR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2515,WIGGINS RE-50(J),0000,DISTRICT RESULTS,    30,30,494.7,462.7, 957.3,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2515,WIGGINS RE-50(J),9582,WIGGINS HIGH SCHOOL,    30,30,494.7,462.7, 957.3,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2520,EAST OTERO R-1,0000,DISTRICT RESULTS,    91,88,463.6,461.0, 924.7, 96.7,NA,NA,NA,NA,NA,NA
SAT   ,2520,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,    91,88,463.6,461.0, 924.7, 96.7,NA,NA,NA,NA,NA,NA
SAT   ,2530,ROCKY FORD R-2,0000,DISTRICT RESULTS,    58,57,467.9,426.7, 894.6, 98.3,NA,NA,NA,NA,NA,NA
SAT   ,2530,ROCKY FORD R-2,7442,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,    56,56,467.7,426.3, 893.9,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2535,MANZANOLA 3J,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2535,MANZANOLA 3J,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2540,FOWLER R-4J,0000,DISTRICT RESULTS,    30,30,509.7,490.3,1000.0,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,    30,30,509.7,490.3,1000.0,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2560,CHERAW 31,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2560,CHERAW 31,1546,CHERAW SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2570,SWINK 33,0000,DISTRICT RESULTS,    25,25,468.4,466.4, 934.8,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,    25,25,468.4,466.4, 934.8,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2580,OURAY R-1,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2590,RIDGWAY R-2,0000,DISTRICT RESULTS,    20,19,541.1,493.7,1034.7, 95.0,NA,NA,NA,NA,NA,NA
SAT   ,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,    20,19,541.1,493.7,1034.7, 95.0,NA,NA,NA,NA,NA,NA
SAT   ,2600,PLATTE CANYON 1,0000,DISTRICT RESULTS,    70,68,501.0,501.3,1002.4, 97.1,NA,NA,NA,NA,NA,NA
SAT   ,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,    69,68,501.0,501.3,1002.4, 98.6,NA,NA,NA,NA,NA,NA
SAT   ,2610,PARK COUNTY RE-2,0000,DISTRICT RESULTS,    22,22,518.6,479.5, 998.2,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,    22,22,518.6,479.5, 998.2,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2620,HOLYOKE RE-1J,0000,DISTRICT RESULTS,    47,39,485.1,487.4, 972.6, 83.0,NA,NA,NA,NA,NA,NA
SAT   ,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,    42,39,485.1,487.4, 972.6, 92.9,NA,NA,NA,NA,NA,NA
SAT   ,2630,HAXTUN RE-2J,0000,DISTRICT RESULTS,    22,21,510.0,500.5,1010.5, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,2630,HAXTUN RE-2J,3850,HAXTUN HIGH SCHOOL,    22,21,510.0,500.5,1010.5, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,2640,ASPEN 1,0000,DISTRICT RESULTS,   139,92,564.0,559.0,1123.0, 66.2,NA,NA,NA,NA,NA,NA
SAT   ,2640,ASPEN 1,0432,ASPEN HIGH SCHOOL,   139,92,564.0,559.0,1123.0, 66.2,NA,NA,NA,NA,NA,NA
SAT   ,2650,GRANADA RE-1,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2650,GRANADA RE-1,3546,GRANADA UNDIVIDED HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2660,LAMAR RE-2,0000,DISTRICT RESULTS,   106,103,490.1,480.8, 970.9, 97.2,NA,NA,NA,NA,NA,NA
SAT   ,2660,LAMAR RE-2,4960,LAMAR HIGH SCHOOL,   106,103,490.1,480.8, 970.9, 97.2,NA,NA,NA,NA,NA,NA
SAT   ,2670,HOLLY RE-3,0000,DISTRICT RESULTS,    22,21,492.9,505.7, 998.6, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,2670,HOLLY RE-3,4058,HOLLY HIGH SCHOOL,    22,21,492.9,505.7, 998.6, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,2680,WILEY RE-13 JT,0000,DISTRICT RESULTS,    20,19,526.3,487.4,1013.7, 95.0,NA,NA,NA,NA,NA,NA
SAT   ,2680,WILEY RE-13 JT,9608,WILEY JUNIOR-SENIOR HIGH SCHOOL,    20,19,526.3,487.4,1013.7, 95.0,NA,NA,NA,NA,NA,NA
SAT   ,2690,PUEBLO CITY 60,0000,DISTRICT RESULTS,  1007,959,472.8,455.5, 928.3, 95.2,NA,NA,NA,NA,NA,NA
SAT   ,2690,PUEBLO CITY 60,1402,CENTENNIAL HIGH SCHOOL,   270,260,490.8,471.9, 962.7, 96.3,NA,NA,NA,NA,NA,NA
SAT   ,2690,PUEBLO CITY 60,1454,CENTRAL HIGH SCHOOL,   140,129,456.6,435.8, 892.4, 92.1,NA,NA,NA,NA,NA,NA
SAT   ,2690,PUEBLO CITY 60,1488,CHAVEZ/HUERTA K-12 PREPARATORY ACADEMY,    45,45,491.3,480.2, 971.6,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2690,PUEBLO CITY 60,2394,EAST HIGH SCHOOL,   268,257,453.4,439.6, 893.0, 95.9,NA,NA,NA,NA,NA,NA
SAT   ,2690,PUEBLO CITY 60,8082,SOUTH HIGH SCHOOL,   280,264,480.3,462.3, 942.5, 94.3,NA,NA,NA,NA,NA,NA
SAT   ,2690,PUEBLO CITY 60,9808,PUEBLO YOUTH SERVICE CENTER,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2690,PUEBLO CITY 60,9980, DISTRICT WIDE,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2700,PUEBLO COUNTY 70,0000,DISTRICT RESULTS,   625,622,490.8,475.5, 966.3, 99.5,NA,NA,NA,NA,NA,NA
SAT   ,2700,PUEBLO COUNTY 70,5990,70 ONLINE,    39,38,452.9,422.6, 875.5, 97.4,NA,NA,NA,NA,NA,NA
SAT   ,2700,PUEBLO COUNTY 70,7208,PUEBLO COUNTY HIGH SCHOOL,   202,202,481.4,474.9, 956.3,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2700,PUEBLO COUNTY 70,7214,PUEBLO WEST HIGH SCHOOL,   298,296,503.8,481.4, 985.1, 99.3,NA,NA,NA,NA,NA,NA
SAT   ,2700,PUEBLO COUNTY 70,7534,RYE HIGH SCHOOL,    51,51,458.0,467.1, 925.1,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2700,PUEBLO COUNTY 70,7879,SWALLOWS CHARTER ACADEMY HIGH SCHOOL,    33,33,530.0,506.1,1036.1,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2710,MEEKER RE1,0000,DISTRICT RESULTS,    54,52,507.1,495.2,1002.3, 96.3,NA,NA,NA,NA,NA,NA
SAT   ,2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,    54,52,507.1,495.2,1002.3, 96.3,NA,NA,NA,NA,NA,NA
SAT   ,2720,RANGELY RE-4,0000,DISTRICT RESULTS,    24,24,509.2,486.7, 995.8,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2720,RANGELY RE-4,7276,RANGELY JUNIOR/SENIOR HIGH SCHOOL,    24,24,509.2,486.7, 995.8,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2730,DEL NORTE C-7,0000,DISTRICT RESULTS,    26,20,448.0,446.5, 894.5, 76.9,NA,NA,NA,NA,NA,NA
SAT   ,2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,    26,20,448.0,446.5, 894.5, 76.9,NA,NA,NA,NA,NA,NA
SAT   ,2740,MONTE VISTA C-8,0000,DISTRICT RESULTS,    87,81,474.6,452.5, 927.0, 93.1,NA,NA,NA,NA,NA,NA
SAT   ,2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,    59,59,479.5,459.5, 939.0,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2750,SARGENT RE-33J,0000,DISTRICT RESULTS,    36,35,529.4,491.7,1021.1, 97.2,NA,NA,NA,NA,NA,NA
SAT   ,2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,    36,35,529.4,491.7,1021.1, 97.2,NA,NA,NA,NA,NA,NA
SAT   ,2760,HAYDEN RE-1,0000,DISTRICT RESULTS,    32,31,490.3,441.9, 932.3, 96.9,NA,NA,NA,NA,NA,NA
SAT   ,2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,    32,31,490.3,441.9, 932.3, 96.9,NA,NA,NA,NA,NA,NA
SAT   ,2770,STEAMBOAT SPRINGS RE-2,0000,DISTRICT RESULTS,   189,179,538.3,530.8,1069.1, 94.7,NA,NA,NA,NA,NA,NA
SAT   ,2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,   185,175,541.2,533.8,1075.0, 94.6,NA,NA,NA,NA,NA,NA
SAT   ,2770,STEAMBOAT SPRINGS RE-2,9757,YAMPA VALLEY HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2780,SOUTH ROUTT RE 3,0000,DISTRICT RESULTS,    27,26,521.9,504.6,1026.5, 96.3,NA,NA,NA,NA,NA,NA
SAT   ,2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,    27,26,521.9,504.6,1026.5, 96.3,NA,NA,NA,NA,NA,NA
SAT   ,2790,MOUNTAIN VALLEY RE 1,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2800,MOFFAT 2,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2810,CENTER 26 JT,0000,DISTRICT RESULTS,    30,26,449.2,443.8, 893.1, 86.7,NA,NA,NA,NA,NA,NA
SAT   ,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,    24,23,455.2,455.7, 910.9, 95.8,NA,NA,NA,NA,NA,NA
SAT   ,2820,SILVERTON 1,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2830,TELLURIDE R-1,0000,DISTRICT RESULTS,    54,48,565.8,530.2,1096.0, 88.9,NA,NA,NA,NA,NA,NA
SAT   ,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,    54,48,565.8,530.2,1096.0, 88.9,NA,NA,NA,NA,NA,NA
SAT   ,2840,NORWOOD R-2J,0000,DISTRICT RESULTS,    23,22,465.0,467.3, 932.3, 95.7,NA,NA,NA,NA,NA,NA
SAT   ,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,    23,22,465.0,467.3, 932.3, 95.7,NA,NA,NA,NA,NA,NA
SAT   ,2862,JULESBURG RE-1,0000,DISTRICT RESULTS,    67,47,487.7,454.7, 942.3, 70.1,NA,NA,NA,NA,NA,NA
SAT   ,2862,JULESBURG RE-1,4369,DESTINATIONS CAREER ACADEMY OF COLORADO,    50,30,487.3,443.0, 930.3, 60.0,NA,NA,NA,NA,NA,NA
SAT   ,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,    17,17,488.2,475.3, 963.5,100.0,NA,NA,NA,NA,NA,NA
SAT   ,2865,REVERE SCHOOL DISTRICT,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,2865,REVERE SCHOOL DISTRICT,7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3000,SUMMIT RE-1,0000,DISTRICT RESULTS,   205,202,512.5,514.5,1027.0, 98.5,NA,NA,NA,NA,NA,NA
SAT   ,3000,SUMMIT RE-1,8375,SNOWY PEAKS HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3000,SUMMIT RE-1,8378,SUMMIT HIGH SCHOOL,   191,190,517.0,517.9,1034.9, 99.5,NA,NA,NA,NA,NA,NA
SAT   ,3010,CRIPPLE CREEK-VICTOR RE-1,0000,DISTRICT RESULTS,    21,17,505.3,471.2, 976.5, 81.0,NA,NA,NA,NA,NA,NA
SAT   ,3010,CRIPPLE CREEK-VICTOR RE-1,2024,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,    21,17,505.3,471.2, 976.5, 81.0,NA,NA,NA,NA,NA,NA
SAT   ,3020,WOODLAND PARK RE-2,0000,DISTRICT RESULTS,   202,192,499.1,478.7, 977.8, 95.0,NA,NA,NA,NA,NA,NA
SAT   ,3020,WOODLAND PARK RE-2,9696,WOODLAND PARK HIGH SCHOOL,   201,192,499.1,478.7, 977.8, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,3030,AKRON R-1,0000,DISTRICT RESULTS,    26,24,513.8,500.8,1014.6, 92.3,NA,NA,NA,NA,NA,NA
SAT   ,3030,AKRON R-1,0090,AKRON HIGH SCHOOL,    26,24,513.8,500.8,1014.6, 92.3,NA,NA,NA,NA,NA,NA
SAT   ,3040,ARICKAREE R-2,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3040,ARICKAREE R-2,0308,ARICKAREE UNDIVIDED HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3050,OTIS R-3,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3050,OTIS R-3,6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3060,LONE STAR 101,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3060,LONE STAR 101,5258,LONE STAR UNDIVIDED HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3070,WOODLIN R-104,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3070,WOODLIN R-104,9704,WOODLIN UNDIVIDED HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3080,WELD COUNTY RE-1,0000,DISTRICT RESULTS,   123,120,474.8,457.1, 931.9, 97.6,NA,NA,NA,NA,NA,NA
SAT   ,3080,WELD COUNTY RE-1,9032,VALLEY HIGH SCHOOL,   123,120,474.8,457.1, 931.9, 97.6,NA,NA,NA,NA,NA,NA
SAT   ,3085,EATON RE-2,0000,DISTRICT RESULTS,   131,130,524.5,512.0,1036.5, 99.2,NA,NA,NA,NA,NA,NA
SAT   ,3085,EATON RE-2,2456,EATON HIGH SCHOOL,   131,130,524.5,512.0,1036.5, 99.2,NA,NA,NA,NA,NA,NA
SAT   ,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,0000,DISTRICT RESULTS,   179,163,471.8,454.8, 926.6, 91.1,NA,NA,NA,NA,NA,NA
SAT   ,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,1446,WELD CENTRAL SENIOR HIGH SCHOOL,   179,163,471.8,454.8, 926.6, 91.1,NA,NA,NA,NA,NA,NA
SAT   ,3100,WINDSOR RE-4,0000,DISTRICT RESULTS,   369,352,535.4,521.1,1056.4, 95.4,NA,NA,NA,NA,NA,NA
SAT   ,3100,WINDSOR RE-4,9393,WINDSOR CHARTER ACADEMY MIDDLE AND EARLY COLLEGE HIGH SCHOOL,    20,20,535.0,512.0,1047.0,100.0,NA,NA,NA,NA,NA,NA
SAT   ,3100,WINDSOR RE-4,9672,WINDSOR HIGH SCHOOL,   348,331,536.1,522.3,1058.4, 95.1,NA,NA,NA,NA,NA,NA
SAT   ,3110,JOHNSTOWN-MILLIKEN RE-5J,0000,DISTRICT RESULTS,   188,182,507.4,498.5,1005.9, 96.8,NA,NA,NA,NA,NA,NA
SAT   ,3110,JOHNSTOWN-MILLIKEN RE-5J,7490,ROOSEVELT HIGH SCHOOL,   188,182,507.4,498.5,1005.9, 96.8,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,0000,DISTRICT RESULTS,  1360,1300,474.6,459.4, 934.0, 95.6,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,    79,79,555.9,540.8,1096.7,100.0,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,2657,EARLY COLLEGE ACADEMY,    35,35,504.6,509.1,1013.7,100.0,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,   147,144,518.5,502.6,1021.1, 98.0,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,   314,303,473.5,450.7, 924.1, 96.5,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,   378,362,452.4,439.3, 891.7, 95.8,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,4425,JEFFERSON JUNIOR/SENIOR HIGH,   100,86,414.0,389.9, 803.8, 86.0,NA,NA,NA,NA,NA,NA
SAT   ,3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,   256,241,464.7,456.9, 921.6, 94.1,NA,NA,NA,NA,NA,NA
